metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
checks,1718173287,1.000000,status is 200,,,,,,,,default,,,,,,,
vus,1718173287,20.000000,,,,,,,,,,,,,,,,
vus_max,1718173287,20.000000,,,,,,,,,,,,,,,,
http_reqs,1718173287,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173287,6.617933,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173287,0.002084,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173287,0.007254,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173287,6.581144,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173287,0.029535,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
data_sent,1718173287,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173287,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173287,1015.490032,,,,,,,,,default,,,,,,,
iterations,1718173287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173287,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173287,6.071918,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173287,0.002124,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173287,0.006823,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173287,6.031282,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173287,0.033813,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173287,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173287,13.051881,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173287,0.002184,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173287,0.008897,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173287,7.317013,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173287,5.725971,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173287,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1718173287,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173287,8.537521,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173287,0.002014,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173287,0.008045,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173287,8.488217,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173287,0.041259,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1718173287,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173287,11861.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173287,1020.464650,,,,,,,,,default,,,,,,,
iterations,1718173287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173287,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173287,6.409297,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173287,0.004428,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173287,0.021129,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173287,6.327815,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173287,0.060353,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173287,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173287,7.535293,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173287,0.003376,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173287,0.012103,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173287,7.481040,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173287,0.042150,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1718173287,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173287,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173287,1021.105933,,,,,,,,,default,,,,,,,
iterations,1718173287,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173287,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173287,6.087070,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173287,0.004519,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173287,0.021841,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173287,6.001941,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173287,0.063288,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173287,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173287,20.994330,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173287,0.002444,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173287,0.010720,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173287,20.918097,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173287,0.065513,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173287,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173287,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11845.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1014.638221,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,5.811880,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.004328,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.015399,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,5.736429,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.060052,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173288,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173288,7.938859,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173288,0.003467,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173288,0.012954,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173288,7.864210,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173288,0.061695,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173288,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1015.461832,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11867.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1014.492349,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,5.727363,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.003246,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.010570,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,5.664205,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.052588,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11861.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1018.994741,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,5.965233,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.002595,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.008065,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,5.929469,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.027699,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,6.008127,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.003196,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.016140,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,5.961078,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.030909,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173288,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173288,14.029553,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173288,0.002415,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173288,0.009578,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173288,8.034537,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173288,5.985438,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173288,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173288,6.873207,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173288,0.001743,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173288,0.007565,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173288,6.827287,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173288,0.038355,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
checks,1718173288,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_duration,1718173288,16.617864,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_blocked,1718173288,0.002414,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_sending,1718173288,0.010109,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_waiting,1718173288,9.477623,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_receiving,1718173288,7.130132,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,https://test.k6.io/,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io/,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1014.259321,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
checks,1718173288,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11861.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1021.670062,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11861.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1025.055034,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1015.027573,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,8.605375,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.002464,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.007935,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,8.559329,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.038111,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1014.989285,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,5.724271,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.002234,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.007063,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,5.686390,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.030818,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
data_sent,1718173288,203.000000,,,,,,,,,default,,,,,,,
data_received,1718173288,11839.000000,,,,,,,,,default,,,,,,,
iteration_duration,1718173288,1015.111032,,,,,,,,,default,,,,,,,
iterations,1718173288,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,6.104221,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.002695,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.008275,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_waiting,1718173288,6.051082,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_receiving,1718173288,0.044864,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_failed,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_reqs,1718173288,1.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_duration,1718173288,6.005989,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_blocked,1718173288,0.003487,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_connecting,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_tls_handshaking,1718173288,0.000000,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
http_req_sending,1718173288,0.008997,,,,true,,GET,http://test.k6.io/,HTTP/1.1,default,,308,,,http://test.k6.io/,,
